Study,NST_Site,General Location,Specific Location,State Name,Region,Specific Region,Coastal Ecological Area,Latitude,Longitude,NST_Sample_ID,Station Letter,Sample Number,Fiscal Year,Condition Code,Condition Code Description,Sex,Gonadal Index,Gonadal Index Description,Length,Wet Weight,Full Displacement Volume,Empty Displacement Volume,Dermo,Dermo Infection Intensity,Dermo Numerical Value,Dermo Description,Gonad Subsample Wet Weight,Ceroid,Cestode Body,Cestode Gill,Cestode Mantle,Ciliate Digestive Tract,Ciliate Gut,Ciliate Large Gill,Ciliate Small Gill,Copepod Body,Copepod Gill,Copepod Gut Digestive Tubule,Nematode,Nematopsis Body,Nematopsis Gill,Nematopsis Mantle,Neoplasm,Pea Crab,Rickettsia Digestive Tubule,Rickettsia Gut,Proctoeces,Bucephalus,Trematode Metacercariae,Trematode Metacercariae Description,Diffuse Necrosis,Focal Necrosis,Diffuse Inflammation,Focal Inflammation,Digestive Tubule Atrophy,Digestive Tubule Atrophy Description,Multinucleated sphere X,Multinucleated sphere X Description,Xenoma,Edema,Hydra Gill,Nemertine Gill,Other trematode sporocyst gill,Other trematode sporocyst gut,Protozoan Digestive Tubule,Protozoan Gut,Tumor,Unidentified Gonoduct Organism,Unidentified Organism,Unusual Digestive Tubule
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,7,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.2,4.3,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,8,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,5.6,5.2,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.6,5.3,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,10,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.8,5.7,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,11,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.8,4.6,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2005PRMCCV,a,12,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.7,5.2,370,260,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,6,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.5,8.3,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,7,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,8.4,12,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,8,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,9,12.8,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.9,10.2,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,10,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.4,7.6,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,11,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.5,6.7,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2005PRSPCV,a,12,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.7,10.9,720,510,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,6,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7,10.6,790,580,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,7,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.2,10.3,790,580,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,8,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.3,7.7,790,580,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.9,9.2,790,580,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,10,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.9,11.1,790,580,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,11,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7,7.7,790,580,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2005PSNRCV,a,12,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7,9,790,580,LM,Light/Moderate,2,25% of tissue is hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,6,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.6,6.8,520,370,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,7,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.1,12.3,520,370,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,8,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.5,11.3,520,370,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,9,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.3,8.6,520,370,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,10,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.2,9.3,520,370,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,11,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.5,9.1,520,370,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2005PSPRCV,a,12,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.3,8.3,520,370,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,6,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.8,7,590,450,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,7,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.8,8,590,450,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,8,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.2,9.7,590,450,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,9,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.1,7.7,590,450,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,10,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.7,5.7,590,450,L,Light,1,75-125 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,11,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.2,5.4,590,450,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,PSWB,Pamlico Sound,Wysocking Bay,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.4123,-76.0397,MW2005PSWBCV,a,12,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.6,7.4,590,450,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,6,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7.7,12.5,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,7,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,7,9.7,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,8,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.4,4.5,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.5,3.9,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,10,2005,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Unknown,,Sample Not Tested,5.2,3.4,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,11,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.7,4,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RRRR,Rappahannock River,Ross Rock,Virginia,East Coast,Cape Hatteras to Delaware Bay,Lower Chesapeake Bay and Watershed,37.902,-76.7878,MW2005RRRRCV,a,12,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.5,5.8,480,340,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,6,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6,5.2,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,7,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.7,4,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,8,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.9,5.6,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.1,5.4,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,10,2005,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,6.3,6.5,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,11,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.7,6.5,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2005RSJCCV,a,12,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.8,6.1,490,360,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,6,2005,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Unknown,,Sample Not Tested,7.4,3.8,440,300,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,7,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.5,5.8,440,300,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,8,2005,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Unknown,,Sample Not Tested,8.3,5.2,440,300,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,9,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,6.4,4.3,440,300,N,Negative,0,No hypnospores present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,10,2005,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,7.2,5.3,440,300,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,11,2005,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Unknown,,Sample Not Tested,7.5,3.3,440,300,L,Light,1,75-125 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2005SJCBCV,a,12,2005,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Unknown,,Sample Not Tested,6.8,4.5,440,300,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,6,2006,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,4.3,4.7,530,390,L,Light,1,75-125 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,7,2006,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,4.8,6.9,530,390,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,8,2006,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,5.9,4.4,530,390,L+,Light,1.33,>125 hypnospores but much less than 25% of tissue is hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,9,2006,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,5.2,4.9,530,390,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,10,2006,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Unknown,,Sample Not Tested,4.3,5.1,530,390,L-,Light,0.67,11-74 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2006BHKFCS,a,11,2006,2,Good : Not quite as firm or large as above; usually ready to spawn,Unknown,,Sample Not Tested,5,5.6,530,390,VL,Very light,0.33,1-10 hypnospores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
